date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-08-07 23:59:37,geofflapid,,1,0,6,"what's your favorite part of #GuardiansOfTheGalaxy? mine's when i'm scrolling through twitter like ""do i really have to see this thing?""",,,#GuardiansOfTheGalaxy,497532545379344384,https://twitter.com/geofflapid/status/497532545379344384
2014-08-07 23:59:21,kevthulhu,,0,0,0,"2nd time! #GuardiansOfTheGalaxy #tvtag http://tvt.ag/1mRrfsP",,,#GuardiansOfTheGalaxy #tvtag,497532481235873794,https://twitter.com/kevthulhu/status/497532481235873794
2014-08-07 23:58:17,Axeken,,0,0,0,"Immediately after watching #guardiansofthegalaxy I saw this #newspaper art and said I have to have it.… http://instagram.com/p/rapUYzyXg1/",,,#guardiansofthegalaxy #newspaper,497532209595965441,https://twitter.com/Axeken/status/497532209595965441
2014-08-07 23:58:08,quingtrans,,0,0,0,"Sorry but if you hated #GuardiansOfTheGalaxy 'cause you didn't care for the characters, you need to bibbity bop back the fuck out of my life",,,#GuardiansOfTheGalaxy,497532174791614465,https://twitter.com/quingtrans/status/497532174791614465
2014-08-07 23:57:59,avizuber,,0,0,0,"Can't wait to see #GuardiansOfTheGalaxy. Glad I get to chill with Vin Diesel tonight though. #iamgrootpic.twitter.com/5UzJV1oJju",,,#GuardiansOfTheGalaxy #iamgrootpic,497532133720993792,https://twitter.com/avizuber/status/497532133720993792
2014-08-07 23:57:34,Marvelsmaiden,,0,0,0,"Rocking out to the #GuardiansOfTheGalaxy Soundtrack. The funniest bit is I already sort of owned the Awesome Mix in pieces.",,,#GuardiansOfTheGalaxy,497532030943784960,https://twitter.com/Marvelsmaiden/status/497532030943784960
2014-08-07 23:57:22,cdulaney85,,0,0,0,"Cute puppy. #GuardiansOfTheGalaxy http://io9.com/groot-was-inspired-by-james-gunns-dog-that-explains-a-l-1617917348 …",,,#GuardiansOfTheGalaxy,497531981258055681,https://twitter.com/cdulaney85/status/497531981258055681
2014-08-07 23:57:09,Bothans,,0,0,0,"""Rocket Raccoon checked back in his room, only to find Starlord's Mixtape."" -me being a dummy. :) #GuardiansOfTheGalaxy.",,,#GuardiansOfTheGalaxy,497531923879952384,https://twitter.com/Bothans/status/497531923879952384
2014-08-07 23:56:19,PkGrl65,,0,1,0,"@Marvel Quinn's daddy? How 'bout this guy? > http://benbrowder.net/bb/news/7-august-2/ … #GuardiansOfTheGalaxy #BenBrowderISTheMan",,@Marvel,#GuardiansOfTheGalaxy #BenBrowderISTheMan,497531716068593664,https://twitter.com/PkGrl65/status/497531716068593664
2014-08-07 23:56:13,aidan_walsh,,0,0,0,"The #GuardiansOfTheGalaxy tag came out of left field, didn't it? Think it will leave a lot of people more confused than usual.",,,#GuardiansOfTheGalaxy,497531690517266432,https://twitter.com/aidan_walsh/status/497531690517266432
2014-08-07 23:55:58,TaimurODar,,0,0,0,"#GuardiansOfTheGalaxy Norman Rockwell style pic.twitter.com/9ojWbpEhtS",,,#GuardiansOfTheGalaxy,497531629615992832,https://twitter.com/TaimurODar/status/497531629615992832
2014-08-07 23:55:50,amnjpr,,0,0,0,"Sweeping & Dancing to #AwesomeMixVol1 #GuardiansOfTheGalaxy",,,#AwesomeMixVol1 #GuardiansOfTheGalaxy,497531594182098944,https://twitter.com/amnjpr/status/497531594182098944
2014-08-07 23:55:49,KieferKhaos,,0,0,1,"I am Groot. #GuardiansOfTheGalaxy I loved seeing Glenn Close on the big screen again!! "" #Prick""",,,#GuardiansOfTheGalaxy #Prick,497531589782679552,https://twitter.com/KieferKhaos/status/497531589782679552
2014-08-07 23:55:40,bwilks88,,0,0,0,"About to see #GuardiansOfTheGalaxy for the second time because well...you know why.",,,#GuardiansOfTheGalaxy,497531551274786816,https://twitter.com/bwilks88/status/497531551274786816
2014-08-07 23:55:33,kane_bazza,,0,0,0,"Guardians of the galaxy was awesome I would go see it again #GuardiansOfTheGalaxy",,,#GuardiansOfTheGalaxy,497531521507815425,https://twitter.com/kane_bazza/status/497531521507815425
2014-08-07 23:55:20,SteveGreenleaf,,0,0,0,"“Stars Wars”: Still The One http://nyti.ms/1mqvlEF @DouthatNYT defends against #StarWars heresy. Not seen #GuardiansoftheGalaxy, but really",,@DouthatNYT,#StarWars #GuardiansoftheGalaxy,497531466901762048,https://twitter.com/SteveGreenleaf/status/497531466901762048
2014-08-07 23:55:11,pinkbunnyr,,0,0,0,"Fantastic #GuardiansOfTheGalaxy Rocket Raccoon & Groot Fan Art http://fw.to/qLBeAEa",,,#GuardiansOfTheGalaxy,497531432043282432,https://twitter.com/pinkbunnyr/status/497531432043282432
2014-08-07 23:54:47,RyanOConnor,,0,0,2,"If it's not Chip Zien, it's not Howard the Duck. #GuardiansOfTheGalaxy",,,#GuardiansOfTheGalaxy,497531330901856256,https://twitter.com/RyanOConnor/status/497531330901856256
2014-08-07 23:54:24,absept22,,0,0,0,"#ShitYes I saw #GuardiansOfTheGalaxy this morning it was awesome loved @Michael_Rooker @DaveBautista thank you @Marvel :-)",,@Michael_Rooker @DaveBautista @Marvel,#ShitYes #GuardiansOfTheGalaxy,497531235116539905,https://twitter.com/absept22/status/497531235116539905
2014-08-07 23:54:23,AustonHab,perich,0,0,0,"@perich I wasn't listening...I was thinking of something else. #GuardiansOfTheGalaxy",,@perich,#GuardiansOfTheGalaxy,497531230817378305,https://twitter.com/AustonHab/status/497531230817378305
2014-08-07 23:54:08,P0TTER_MAN,,0,0,0,"@JamesGunn You have took over the world in a week!! :-D #GuardiansOfTheGalaxy #HookedOnAFeeling #SeenItNumerousTimes #EverybodyHasSeenIt",,@JamesGunn,#GuardiansOfTheGalaxy #HookedOnAFeeling #SeenItNumerousTimes #EverybodyHasSeenIt,497531168594866176,https://twitter.com/P0TTER_MAN/status/497531168594866176
2014-08-07 23:54:06,notkatie__,,0,0,1,"the 80s soundtrack made #GuardiansoftheGalaxy worth it",,,#GuardiansoftheGalaxy,497531160445345794,https://twitter.com/notkatie__/status/497531160445345794
2014-08-07 23:53:29,BlackGokou,,1,0,2,"I ended up watching Guardians Of The Galaxy with @kitsunethegreat...them folks need therapy! #gotg #guardiansofthegalaxy",,@kitsunethegreat,#gotg #guardiansofthegalaxy,497531004567822337,https://twitter.com/BlackGokou/status/497531004567822337
2014-08-07 23:52:42,OutofMyGeekMind,,0,0,0,"Check out my listing on @eBay: http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item=221517399868&roken=cUgayN … via @eBay #howardtheduck #guardiansofthegalaxy",,@eBay @eBay,#howardtheduck #guardiansofthegalaxy,497530807271972864,https://twitter.com/OutofMyGeekMind/status/497530807271972864
2014-08-07 23:52:31,ToneeMacara,,0,0,0,"@harpertheatrehydepark it would be nice for the film to actually come on at the scheduled time. #guardiansofthegalaxy",,@harpertheatrehydepark,#guardiansofthegalaxy,497530761705033728,https://twitter.com/ToneeMacara/status/497530761705033728
2014-08-07 23:52:20,cosmicflesh,,1,0,0,"#GuardiansOfTheGalaxy was fun and cheesy and in space go see it but don't expect amazing 3D characters or plot. It's Indiana Jones in space.",,,#GuardiansOfTheGalaxy,497530713139204096,https://twitter.com/cosmicflesh/status/497530713139204096
2014-08-07 23:51:49,JuiceboxCA,,2,3,4,"Awesome Mix Vol. 1 is #1 on iTunes & #3 on Billboard. Not kidding. #GuardiansOfTheGalaxy // http://emptylighthouse.com/guardians-galaxy-awesome-mix-vol-1-soundtrack-debuts-no-3-billboard-1791489876 …pic.twitter.com/sAwVy9XfpB",,,#1 #3 #GuardiansOfTheGalaxy,497530583250395137,https://twitter.com/JuiceboxCA/status/497530583250395137
2014-08-07 23:51:45,McLane_CA,,0,0,0,"#IAmGroot #GuardiansOfTheGalaxy Awesome film!!",,,#IAmGroot #GuardiansOfTheGalaxy,497530566498349056,https://twitter.com/McLane_CA/status/497530566498349056
2014-08-07 23:51:33,AlyssaJSalter,,0,0,0,"With #guardiansofthegalaxy out in theaters now, I figured this was an appropriate #tbt to #sdcc2014… http://instagram.com/p/raojDOrQ1B/",,,#guardiansofthegalaxy #tbt #sdcc2014,497530514769580033,https://twitter.com/AlyssaJSalter/status/497530514769580033
2014-08-07 23:51:32,The_Fighter23,,0,1,0,"I've gotta get around to seeing #GuardiansOfTheGalaxy",,,#GuardiansOfTheGalaxy,497530513515884544,https://twitter.com/The_Fighter23/status/497530513515884544
